system:index,EVI,NDMI,NDVI,NDWI,SAVI,VH,VV,VV_VH_ratio,canal_priority_score,crop_type,field_id,growth_stage,latitude,longitude,moisture_stress,recommended_depth_mm,sar_available,stress_score,water_deficit_mm,.geo
3684,0.06201696011267295,-0.14818374812602997,0.10104529559612274,-0.1937398910522461,0.06753160597734514,-17.87139904460848,-7.1928134339741945,0.4024762593290318,10.0,Unclassified,GEE-PIXEL-3684,Sowing/Planting,29.796157719043872,77.09092903183608,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.09092903183608,29.796157719043872]}"
3685,0.07354508548561406,-0.14425522089004517,0.1045982837677002,-0.1797085851430893,0.06932350974541421,-21.239357455432028,-12.020454736356207,0.5659519280435609,10.0,Unclassified,GEE-PIXEL-3685,Sowing/Planting,29.910024880464896,77.06579250982912,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.06579250982912,29.910024880464896]}"
3687,0.07908719817765399,-0.18515096604824066,0.10600040853023529,-0.21777161955833435,0.0724932405499363,-25.053506020777135,-13.946362598183788,0.5566631330274117,10.0,Unclassified,GEE-PIXEL-3687,Sowing/Planting,29.58750296624773,76.62089074920691,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.62089074920691,29.58750296624773]}"
3688,0.09842384320000563,-0.17937001585960388,0.13870029151439667,-0.2351393848657608,0.09403770304118429,-21.451416329179068,-11.260339539020418,0.5249229184287741,10.0,Unclassified,GEE-PIXEL-3688,Sowing/Planting,29.835266450826047,76.79910453237466,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.79910453237466,29.835266450826047]}"
3689,0.09212126516580896,-0.14418113231658936,0.10788064450025558,-0.17100077867507935,0.08138677492194568,-27.517925487663852,-15.620532107509371,0.5676493557685275,10.0,Unclassified,GEE-PIXEL-3689,Sowing/Planting,29.71321182659042,76.9256083072369,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.9256083072369,29.71321182659042]}"
3690,0.06184079341706526,-0.21748888492584229,0.09341773390769958,-0.21221528947353363,0.0628369994582702,-20.043043868526162,-11.232144741025431,0.5604011733499511,10.0,Unclassified,GEE-PIXEL-3690,Sowing/Planting,29.806804015125778,76.81412025600903,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.81412025600903,29.806804015125778]}"
3691,0.2226087092899692,-0.04187915101647377,0.2601626217365265,-0.30142736434936523,0.19354839654567652,-20.62233482367774,-13.66300799513236,0.6625345177685487,10.0,Unclassified,GEE-PIXEL-3691,Vegetative,29.850868905013975,76.97347700489298,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.97347700489298,29.850868905013975]}"
3692,0.0738670878139754,-0.16687828302383423,0.10001570731401443,-0.19156844913959503,0.07366973272904502,-20.755766855683625,-9.937323046017795,0.478774096562504,10.0,Unclassified,GEE-PIXEL-3692,Sowing/Planting,29.786853165951175,76.99332646054812,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.99332646054812,29.786853165951175]}"
3694,0.04705347588548188,-0.2021791934967041,0.06564055383205414,-0.16823822259902954,0.04618814837474265,-18.22625652265292,-8.309449192905987,0.45590544819139606,10.0,Unclassified,GEE-PIXEL-3694,Sowing/Planting,29.55889695900166,76.57354239774746,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.57354239774746,29.55889695900166]}"
3695,0.1875686461037279,-0.052045147866010666,0.20342452824115753,-0.2363288849592209,0.1580545674400364,-17.102105358739436,-8.722099949559091,0.5100015627668629,10.0,Unclassified,GEE-PIXEL-3695,Sowing/Planting,29.684588544938578,77.0241518052405,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.0241518052405,29.684588544938578]}"
3696,0.0711786115570393,-0.21362006664276123,0.09426433593034744,-0.18787223100662231,0.0702573105144143,-20.658256057315427,-10.708681562216288,0.5183729958075123,10.0,Unclassified,GEE-PIXEL-3696,Sowing/Planting,29.60036609577802,76.7980372524602,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.7980372524602,29.60036609577802]}"
3697,0.0447412537700634,-0.18227803707122803,0.061594199389219284,-0.15377695858478546,0.0433304984307017,-21.293958056102362,-11.587366951499272,0.5441622203412211,10.0,Unclassified,GEE-PIXEL-3697,Sowing/Planting,29.713508809922615,76.71777327888563,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.71777327888563,29.713508809922615]}"
3698,0.09248485839903245,-0.14179658889770508,0.0953885167837143,-0.17281028628349304,0.07995059526010521,-20.531737045864507,-12.644819362370702,0.6158670330713518,10.0,Unclassified,GEE-PIXEL-3698,Sowing/Planting,29.652922743040353,76.62664012834468,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.62664012834468,29.652922743040353]}"
3699,0.06686643092487138,-0.14873619377613068,0.07184924930334091,-0.13607990741729736,0.05438875883793204,-23.628416149918138,-11.921484245933323,0.5045401551603695,10.0,Unclassified,GEE-PIXEL-3699,Sowing/Planting,29.50400148517922,76.66756391359807,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.66756391359807,29.50400148517922]}"
3700,0.062272100336608766,-0.08516619354486465,0.07185394316911697,-0.14357472956180573,0.05409446587977017,-19.515575666777845,-11.701542850890172,0.5996002193473803,10.0,Unclassified,GEE-PIXEL-3700,Sowing/Planting,29.8321441328721,77.1317071183407,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.1317071183407,29.8321441328721]}"
3701,0.5496033006642947,0.22177062928676605,0.8828976154327393,-0.9025866985321045,0.5607702888714987,-21.610764457489108,-10.437319533032458,0.48296857043314934,8.004064336419106,Paddy (Rice),GEE-PIXEL-3701,Flowering,29.610311431157804,77.03819532191665,Severe Stress,38.9114685356617,1,0.778229370713234,31.129174828529358,"{""type"":""Point"",""coordinates"":[77.03819532191665,29.610311431157804]}"
3702,0.048132829705805937,-0.19338376820087433,0.0745372623205185,-0.1920088827610016,0.04967770235819901,-19.02298462196388,-9.467748921449973,0.49770052424996775,10.0,Unclassified,GEE-PIXEL-3702,Sowing/Planting,29.87348714903507,76.7728966694889,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.7728966694889,29.87348714903507]}"
3703,0.2608485388440936,-0.03551953658461571,0.34484174847602844,-0.4079173803329468,0.25511858135990995,-19.0949571685808,-10.7254836036197,0.5616919729445419,10.0,Unclassified,GEE-PIXEL-3703,Vegetative,29.89425573260629,76.80294286015852,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.80294286015852,29.89425573260629]}"
3704,0.05977640800021861,-0.16800758242607117,0.07176721096038818,-0.15542182326316833,0.05218633290207744,-24.168884051793352,-14.216778117079356,0.5882265260919644,10.0,Unclassified,GEE-PIXEL-3704,Sowing/Planting,29.806125046986633,76.8510753105737,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.8510753105737,29.806125046986633]}"
3706,0.06207599332579473,-0.07042910903692245,0.06493246555328369,-0.14202186465263367,0.05445636143390896,-20.722711101456156,-14.005327393448354,0.6758443912441848,10.0,Unclassified,GEE-PIXEL-3706,Sowing/Planting,29.642650005301892,77.00660159862166,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.00660159862166,29.642650005301892]}"
3707,0.16756977917598664,-0.08182297646999359,0.20264993607997894,-0.3189326822757721,0.16353752140635808,-22.1499854668431,-12.766083632184648,0.5763472950193053,10.0,Unclassified,GEE-PIXEL-3707,Sowing/Planting,29.778791575926657,76.76189996293283,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.76189996293283,29.778791575926657]}"
3708,0.5097804712323172,0.1625794768333435,0.6060225963592529,-0.5546558499336243,0.44438765405743363,-13.96097212428228,-6.437118309181424,0.4610795518361442,8.536784708499908,Unclassified,GEE-PIXEL-3708,Flowering,29.87513264963798,77.02544709338918,Severe Stress,41.871026158332825,1,0.8374205231666565,33.49682092666626,"{""type"":""Point"",""coordinates"":[77.02544709338918,29.87513264963798]}"
3709,0.06432351306528035,-0.11040229350328445,0.09891147911548615,-0.2068607062101364,0.06861044717728948,-19.50488491385682,-11.379770672046623,0.5834318585183741,10.0,Unclassified,GEE-PIXEL-3709,Sowing/Planting,29.870059446785962,77.15212799336697,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.15212799336697,29.870059446785962]}"
3710,0.06122175633228191,-0.1384934037923813,0.06745739281177521,-0.18071500957012177,0.05810984615683644,-24.23048372107147,-13.252322499509239,0.5469277129994884,10.0,Unclassified,GEE-PIXEL-3710,Sowing/Planting,29.57764847877348,76.89254771211746,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.89254771211746,29.57764847877348]}"
3711,0.049431714354908514,-0.1592632532119751,0.07216496020555496,-0.17545747756958008,0.04860040670612688,-23.815519144075047,-11.58248236107477,0.486341816751794,10.0,Unclassified,GEE-PIXEL-3711,Sowing/Planting,29.870605104137564,76.95132800187667,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.95132800187667,29.870605104137564]}"
3712,0.6585078509163835,0.37043264508247375,0.8522254824638367,-0.7963486909866333,0.6260043209990618,-13.444419303411262,-7.041215490776169,0.5237277903640946,6.666106194257736,Paddy (Rice),GEE-PIXEL-3712,Flowering,29.497240640082985,77.10557696430526,Moderate Stress,31.478367745876312,1,0.6295673549175262,25.18269419670105,"{""type"":""Point"",""coordinates"":[77.10557696430526,29.497240640082985]}"
3713,0.13372291320166568,-0.14498968422412872,0.16659526526927948,-0.2892720401287079,0.12068250986285059,-18.296611690629668,-10.328027681675922,0.5644776432263089,10.0,Unclassified,GEE-PIXEL-3713,Sowing/Planting,29.636283064588618,76.62889993286781,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.62889993286781,29.636283064588618]}"
3714,0.09905998562644919,-0.07259157299995422,0.1376602053642273,-0.23131991922855377,0.1015450435001667,-16.347308372876803,-7.640980079935349,0.46741520824482347,10.0,Unclassified,GEE-PIXEL-3714,Sowing/Planting,29.813249078592186,77.11932008486974,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.11932008486974,29.813249078592186]}"
3715,0.21762257281303132,-0.008153141476213932,0.3163841664791107,-0.40040040016174316,0.21799307331247286,-15.053415508457809,-10.202704833867557,0.67776681683316,10.0,Unclassified,GEE-PIXEL-3715,Vegetative,29.954675544136148,77.12946313245533,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.12946313245533,29.954675544136148]}"
3716,0.08123825634730236,-0.2662205994129181,0.1583241969347,-0.3307652175426483,0.09486284107080903,-19.86082884537819,-10.986953294866478,0.5531971466850638,10.0,Unclassified,GEE-PIXEL-3716,Sowing/Planting,29.504928212383973,76.91182133008888,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.91182133008888,29.504928212383973]}"
3717,0.07577679717570149,-0.11111108958721161,0.07953411340713501,-0.15568223595619202,0.060992398850238314,-23.46368183936756,-11.91908706304032,0.5079802757563245,10.0,Unclassified,GEE-PIXEL-3717,Sowing/Planting,29.836542638636327,76.8289637614221,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.8289637614221,29.836542638636327]}"
3718,0.47174894843834797,0.13608098030090332,0.5544123649597168,-0.5397883057594299,0.4180425761181962,-16.97301475146764,-9.19902397089265,0.5419794095257373,8.77527117729187,Unclassified,GEE-PIXEL-3718,Flowering,29.85992862992595,76.79359897111523,Severe Stress,43.195950984954834,1,0.8639190196990967,34.55676078796387,"{""type"":""Point"",""coordinates"":[76.79359897111523,29.85992862992595]}"
3719,0.6857053130294493,0.37305915355682373,0.8903388977050781,-0.8049018383026123,0.6408374181376466,-14.307842615888136,-10.104571729760089,0.7062261381576569,6.642467617988586,Paddy (Rice),GEE-PIXEL-3719,Flowering,29.462530979113936,77.10690457015166,Moderate Stress,31.347042322158813,1,0.6269408464431763,25.07763385772705,"{""type"":""Point"",""coordinates"":[77.10690457015166,29.462530979113936]}"
3720,0.13327992953978,-0.024672336876392365,0.16877613961696625,-0.28180378675460815,0.13256830340058487,-17.709810367652462,-10.357182629056766,0.584827448677934,10.0,Unclassified,GEE-PIXEL-3720,Sowing/Planting,29.490860499958263,77.03323188854888,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.03323188854888,29.490860499958263]}"
3721,0.17615440507319866,-0.1484134942293167,0.22972974181175232,-0.3363295793533325,0.1676253192458182,-20.59594280451512,-12.102084925783302,0.5875956069719637,10.0,Unclassified,GEE-PIXEL-3721,Sowing/Planting,29.598377409353294,76.71041071958021,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.71041071958021,29.598377409353294]}"
3723,0.05902640864749251,-0.19392479956150055,0.10625319927930832,-0.23524653911590576,0.07018134199484317,-19.27256559775025,-11.278458005663605,0.585207949282483,10.0,Unclassified,GEE-PIXEL-3723,Sowing/Planting,29.824664520719978,76.83529335554127,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.83529335554127,29.824664520719978]}"
3724,0.08640273702132331,0.16386641561985016,0.2071552276611328,-0.304086297750473,0.09814285447735052,-20.883658698518484,-13.184001099350303,0.631307086607036,8.525202259421349,Unclassified,GEE-PIXEL-3724,Sowing/Planting,29.66852996570719,77.12697966241842,Severe Stress,41.80667921900749,1,0.8361335843801498,33.445343375205994,"{""type"":""Point"",""coordinates"":[77.12697966241842,29.66852996570719]}"
3725,0.07413389108595238,-0.23493018746376038,0.11500000953674316,-0.20801734924316406,0.07666667251675213,-20.047290227217953,-9.66314007282766,0.4820172923782701,10.0,Unclassified,GEE-PIXEL-3725,Sowing/Planting,29.572634745950367,76.8245139124152,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.8245139124152,29.572634745950367]}"
3726,0.059725700606859396,-0.1602175384759903,0.08584006130695343,-0.16320472955703735,0.04973392994297957,-19.019662695886385,-10.808523416930937,0.5682815809110121,10.0,Unclassified,GEE-PIXEL-3726,Sowing/Planting,29.477714924296528,76.83502133209956,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.83502133209956,29.477714924296528]}"
3727,0.0883733806934244,-0.16430474817752838,0.09404850006103516,-0.1656215637922287,0.0735350470771966,-26.179790211511992,-16.269376336486335,0.6214479499831966,10.0,Unclassified,GEE-PIXEL-3727,Sowing/Planting,29.85723666931989,76.87164282192929,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.87164282192929,29.85723666931989]}"
3728,0.0840074979887643,-0.08229667693376541,0.08071983605623245,-0.14293137192726135,0.06552865442135128,-18.017599925210646,-10.924716964639746,0.6063358946986896,10.0,Unclassified,GEE-PIXEL-3728,Sowing/Planting,29.545931995027505,77.0526470487418,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.0526470487418,29.545931995027505]}"
3729,0.060648252761028386,-0.1917586475610733,0.0731707438826561,-0.16060861945152283,0.05488903409980653,-21.39893590875068,-10.428363090252617,0.48733094122306714,10.0,Unclassified,GEE-PIXEL-3729,Sowing/Planting,29.636012669826663,76.6205740976976,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.6205740976976,29.636012669826663]}"
3730,0.08448412212978196,-0.1023184284567833,0.08761630952358246,-0.1723090559244156,0.07373930896280706,-24.905607894418562,-12.844996926626413,0.5157471962470035,10.0,Unclassified,GEE-PIXEL-3730,Sowing/Planting,29.76804327201552,76.6951078819659,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.6951078819659,29.76804327201552]}"
3731,0.6487697293037625,0.28390994668006897,0.7827708125114441,-0.67592853307724,0.586788703801322,-15.031619887709537,-9.459594377555623,0.6293130798632856,7.444810479879379,Paddy (Rice),GEE-PIXEL-3731,Flowering,29.7687640917548,76.9342727561922,Severe Stress,35.80450266599655,1,0.716090053319931,28.64360213279724,"{""type"":""Point"",""coordinates"":[76.9342727561922,29.7687640917548]}"
3732,0.35086601613112756,0.11834917962551117,0.6630565524101257,-0.6060429811477661,0.3971648204744389,-18.57281620540604,-8.903547720183168,0.4793860070061748,8.9348573833704,Paddy (Rice),GEE-PIXEL-3732,Flowering,29.480333218580462,76.9440679969055,Severe Stress,44.08254101872444,1,0.8816508203744888,35.26603281497955,"{""type"":""Point"",""coordinates"":[76.9440679969055,29.480333218580462]}"
3733,0.1395631112976157,-0.12372517585754395,0.16878467798233032,-0.2762877941131592,0.13360725741023477,-20.651054298843427,-10.052399941192032,0.48677419963634605,10.0,Unclassified,GEE-PIXEL-3733,Sowing/Planting,29.642974167631007,76.96029101517541,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.96029101517541,29.642974167631007]}"
3735,0.3417590937834123,6.020381115376949E-4,0.46819788217544556,-0.501354992389679,0.33375314790552124,-18.07079588250863,-10.490530413173415,0.580524015760235,9.99458165699616,Unclassified,GEE-PIXEL-3735,Vegetative,29.853283315863287,76.84447462488929,Severe Stress,49.969898094423115,1,0.9993979618884623,39.97591847553849,"{""type"":""Point"",""coordinates"":[76.84447462488929,29.853283315863287]}"
3737,0.48702157997182616,0.23295454680919647,0.5904718041419983,-0.5328918099403381,0.4128763667800044,-13.774545209152379,-8.651285594999486,0.628063292958268,7.903409078717232,Unclassified,GEE-PIXEL-3737,Flowering,29.98661037574802,77.11416772953054,Severe Stress,38.352272659540176,1,0.7670454531908035,30.68181812763214,"{""type"":""Point"",""coordinates"":[77.11416772953054,29.98661037574802]}"
3739,0.11123606056695243,-0.12218844890594482,0.13847367465496063,-0.23096556961536407,0.10472036982660289,-21.644569217549126,-12.420452053055332,0.57383690578706,10.0,Unclassified,GEE-PIXEL-3739,Sowing/Planting,29.887843522151396,76.93541249522214,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.93541249522214,29.887843522151396]}"
3740,0.40991385907713973,0.07024496793746948,0.587938129901886,-0.5653326511383057,0.43000114844360215,-16.02786758745973,-9.272299185848114,0.5785111284307045,9.367795288562775,Unclassified,GEE-PIXEL-3740,Flowering,29.59005375510994,76.92250244198806,Severe Stress,46.487751603126526,1,0.9297550320625305,37.19020128250122,"{""type"":""Point"",""coordinates"":[76.92250244198806,29.59005375510994]}"
